,Name,Year,Month,Day,Type
19198,Jersey Boys,2008,10,12,Musical
19199,Legally Blonde,2008,10,12,Musical
19200,Mamma Mia!,2008,10,12,Musical
19201,Mary Poppins,2008,10,12,Musical
19202,Monty Python'S Spamalot,2008,10,12,Musical
19203,South Pacific,2008,10,12,Musical
19205,Spring Awakening,2008,10,12,Musical
19207,The Lion King,2008,10,12,Musical
19208,The Little Mermaid,2008,10,12,Musical
19209,The Phantom Of The Opera,2008,10,12,Musical
19213,Wicked,2008,10,12,Musical
19215,13,2008,10,19,Musical
19217,A Tale Of Two Cities,2008,10,19,Musical
19220,Avenue Q,2008,10,19,Musical
19221,Billy Elliot: The Musical,2008,10,19,Musical
19223,Chicago,2008,10,19,Musical
19226,Gypsy '08,2008,10,19,Musical
19227,Hairspray,2008,10,19,Musical
19228,In The Heights,2008,10,19,Musical
19229,Jersey Boys,2008,10,19,Musical
19230,Legally Blonde,2008,10,19,Musical
19231,Mamma Mia!,2008,10,19,Musical
19232,Mary Poppins,2008,10,19,Musical
19233,Monty Python'S Spamalot,2008,10,19,Musical
19234,South Pacific,2008,10,19,Musical
19236,Spring Awakening,2008,10,19,Musical
19238,The Lion King,2008,10,19,Musical
19239,The Little Mermaid,2008,10,19,Musical
19240,The Phantom Of The Opera,2008,10,19,Musical
19243,Wicked,2008,10,19,Musical
19245,13,2008,10,26,Musical
19247,A Tale Of Two Cities,2008,10,26,Musical
19250,Avenue Q,2008,10,26,Musical
19251,Billy Elliot: The Musical,2008,10,26,Musical
19253,Chicago,2008,10,26,Musical
19257,Gypsy '08,2008,10,26,Musical
19258,Hairspray,2008,10,26,Musical
19259,In The Heights,2008,10,26,Musical
19260,Jersey Boys,2008,10,26,Musical
19261,Mamma Mia!,2008,10,26,Musical
19262,Mary Poppins,2008,10,26,Musical
19263,Monty Python'S Spamalot,2008,10,26,Musical
19264,South Pacific,2008,10,26,Musical
19266,Spring Awakening,2008,10,26,Musical
19268,The Lion King,2008,10,26,Musical
19269,The Little Mermaid,2008,10,26,Musical
19270,The Phantom Of The Opera,2008,10,26,Musical
19273,Wicked,2008,10,26,Musical
19275,13,2008,11,2,Musical
19277,A Tale Of Two Cities,2008,11,2,Musical
19281,Avenue Q,2008,11,2,Musical
19282,Billy Elliot: The Musical,2008,11,2,Musical
19284,Chicago,2008,11,2,Musical
19288,Gypsy '08,2008,11,2,Musical
19289,Hairspray,2008,11,2,Musical
19290,In The Heights,2008,11,2,Musical
19291,Jersey Boys,2008,11,2,Musical
19292,Mamma Mia!,2008,11,2,Musical
19293,Mary Poppins,2008,11,2,Musical
19294,Monty Python'S Spamalot,2008,11,2,Musical
19295,South Pacific,2008,11,2,Musical
19297,Spring Awakening,2008,11,2,Musical
19299,The Lion King,2008,11,2,Musical
19300,The Little Mermaid,2008,11,2,Musical
19301,The Phantom Of The Opera,2008,11,2,Musical
19304,Wicked,2008,11,2,Musical
19306,13,2008,11,9,Musical
19308,A Tale Of Two Cities,2008,11,9,Musical
19312,Avenue Q,2008,11,9,Musical
19313,Billy Elliot: The Musical,2008,11,9,Musical
19315,Chicago,2008,11,9,Musical
19319,Gypsy '08,2008,11,9,Musical
19320,Hairspray,2008,11,9,Musical
19321,In The Heights,2008,11,9,Musical
19322,Jersey Boys,2008,11,9,Musical
19323,Mamma Mia!,2008,11,9,Musical
19324,Mary Poppins,2008,11,9,Musical
19325,Monty Python'S Spamalot,2008,11,9,Musical
19326,Shrek The Musical,2008,11,9,Musical
19327,South Pacific,2008,11,9,Musical
19329,Spring Awakening,2008,11,9,Musical
19331,The Lion King,2008,11,9,Musical
19332,The Little Mermaid,2008,11,9,Musical
19333,The Phantom Of The Opera,2008,11,9,Musical
19336,Wicked,2008,11,9,Musical
19338,13,2008,11,16,Musical
19343,Avenue Q,2008,11,16,Musical
19344,Billy Elliot: The Musical,2008,11,16,Musical
19346,Chicago,2008,11,16,Musical
19350,Gypsy '08,2008,11,16,Musical
19351,Hairspray,2008,11,16,Musical
19352,In The Heights,2008,11,16,Musical
19354,Jersey Boys,2008,11,16,Musical
19355,Mamma Mia!,2008,11,16,Musical
19356,Mary Poppins,2008,11,16,Musical
19357,Monty Python'S Spamalot,2008,11,16,Musical
19358,Pal Joey,2008,11,16,Musical
19359,Shrek The Musical,2008,11,16,Musical
19360,South Pacific,2008,11,16,Musical
19362,Spring Awakening,2008,11,16,Musical
19364,The Lion King,2008,11,16,Musical
19365,The Little Mermaid,2008,11,16,Musical
19366,The Phantom Of The Opera,2008,11,16,Musical
19369,Wicked,2008,11,16,Musical
19371,13,2008,11,23,Musical
19376,Avenue Q,2008,11,23,Musical
19377,Billy Elliot: The Musical,2008,11,23,Musical
19379,Chicago,2008,11,23,Musical
19383,Gypsy '08,2008,11,23,Musical
19384,Hairspray,2008,11,23,Musical
19385,In The Heights,2008,11,23,Musical
19387,Jersey Boys,2008,11,23,Musical
19388,Mamma Mia!,2008,11,23,Musical
19389,Mary Poppins,2008,11,23,Musical
19390,Monty Python'S Spamalot,2008,11,23,Musical
19391,Pal Joey,2008,11,23,Musical
19392,Shrek The Musical,2008,11,23,Musical
19393,South Pacific,2008,11,23,Musical
19395,Spring Awakening,2008,11,23,Musical
19397,The Lion King,2008,11,23,Musical
19398,The Little Mermaid,2008,11,23,Musical
19399,The Phantom Of The Opera,2008,11,23,Musical
19401,Wicked,2008,11,23,Musical
19403,13,2008,11,30,Musical
19407,Avenue Q,2008,11,30,Musical
19408,Billy Elliot: The Musical,2008,11,30,Musical
19410,Chicago,2008,11,30,Musical
19414,Gypsy '08,2008,11,30,Musical
19415,Hairspray,2008,11,30,Musical
19416,In The Heights,2008,11,30,Musical
19418,Jersey Boys,2008,11,30,Musical
19419,Mamma Mia!,2008,11,30,Musical
19420,Mary Poppins,2008,11,30,Musical
19421,Monty Python'S Spamalot,2008,11,30,Musical
19422,Pal Joey,2008,11,30,Musical
19423,Shrek The Musical,2008,11,30,Musical
19424,South Pacific,2008,11,30,Musical
19426,Spring Awakening,2008,11,30,Musical
19428,The Lion King,2008,11,30,Musical
19429,The Little Mermaid,2008,11,30,Musical
19430,The Phantom Of The Opera,2008,11,30,Musical
19432,Wicked,2008,11,30,Musical
19434,13,2008,12,7,Musical
19438,Avenue Q,2008,12,7,Musical
19439,Billy Elliot: The Musical,2008,12,7,Musical
19441,Chicago,2008,12,7,Musical
19445,Gypsy '08,2008,12,7,Musical
19446,Hairspray,2008,12,7,Musical
19447,In The Heights,2008,12,7,Musical
19449,Jersey Boys,2008,12,7,Musical
19451,Mamma Mia!,2008,12,7,Musical
19452,Mary Poppins,2008,12,7,Musical
19453,Monty Python'S Spamalot,2008,12,7,Musical
19454,Pal Joey,2008,12,7,Musical
19455,Shrek The Musical,2008,12,7,Musical
19457,South Pacific,2008,12,7,Musical
19459,Spring Awakening,2008,12,7,Musical
19461,The Lion King,2008,12,7,Musical
19462,The Little Mermaid,2008,12,7,Musical
19463,The Phantom Of The Opera,2008,12,7,Musical
19465,Wicked,2008,12,7,Musical
19467,13,2008,12,14,Musical
19471,Avenue Q,2008,12,14,Musical
19472,Billy Elliot: The Musical,2008,12,14,Musical
19474,Chicago,2008,12,14,Musical
19478,Gypsy '08,2008,12,14,Musical
19479,Hairspray,2008,12,14,Musical
19480,In The Heights,2008,12,14,Musical
19482,Jersey Boys,2008,12,14,Musical
19484,Mamma Mia!,2008,12,14,Musical
19485,Mary Poppins,2008,12,14,Musical
19486,Monty Python'S Spamalot,2008,12,14,Musical
19487,Pal Joey,2008,12,14,Musical
19488,Shrek The Musical,2008,12,14,Musical
19490,South Pacific,2008,12,14,Musical
19492,Spring Awakening,2008,12,14,Musical
19494,The Lion King,2008,12,14,Musical
19495,The Little Mermaid,2008,12,14,Musical
19496,The Phantom Of The Opera,2008,12,14,Musical
19498,Wicked,2008,12,14,Musical
19500,13,2008,12,21,Musical
19503,Avenue Q,2008,12,21,Musical
19504,Billy Elliot: The Musical,2008,12,21,Musical
19506,Chicago,2008,12,21,Musical
19510,Gypsy '08,2008,12,21,Musical
19511,Hairspray,2008,12,21,Musical
19512,In The Heights,2008,12,21,Musical
19514,Jersey Boys,2008,12,21,Musical
19516,Mamma Mia!,2008,12,21,Musical
19517,Mary Poppins,2008,12,21,Musical
19518,Monty Python'S Spamalot,2008,12,21,Musical
19519,Pal Joey,2008,12,21,Musical
19520,Shrek The Musical,2008,12,21,Musical
19522,South Pacific,2008,12,21,Musical
19524,Spring Awakening,2008,12,21,Musical
19526,The Lion King,2008,12,21,Musical
19527,The Little Mermaid,2008,12,21,Musical
19528,The Phantom Of The Opera,2008,12,21,Musical
19530,Wicked,2008,12,21,Musical
19532,13,2008,12,28,Musical
19535,Avenue Q,2008,12,28,Musical
19536,Billy Elliot: The Musical,2008,12,28,Musical
19538,Chicago,2008,12,28,Musical
19542,Gypsy '08,2008,12,28,Musical
19543,Hairspray,2008,12,28,Musical
19544,In The Heights,2008,12,28,Musical
19546,Jersey Boys,2008,12,28,Musical
19548,Mamma Mia!,2008,12,28,Musical
19549,Mary Poppins,2008,12,28,Musical
19550,Monty Python'S Spamalot,2008,12,28,Musical
19551,Pal Joey,2008,12,28,Musical
19552,Shrek The Musical,2008,12,28,Musical
19554,South Pacific,2008,12,28,Musical
19556,Spring Awakening,2008,12,28,Musical
19558,The Lion King,2008,12,28,Musical
19559,The Little Mermaid,2008,12,28,Musical
19560,The Phantom Of The Opera,2008,12,28,Musical
19561,Wicked,2008,12,28,Musical
19565,Avenue Q,2009,1,4,Musical
19566,Billy Elliot: The Musical,2009,1,4,Musical
19568,Chicago,2009,1,4,Musical
19572,Gypsy '08,2009,1,4,Musical
19573,Hairspray,2009,1,4,Musical
19574,In The Heights,2009,1,4,Musical
19576,Jersey Boys,2009,1,4,Musical
19578,Mamma Mia!,2009,1,4,Musical
19579,Mary Poppins,2009,1,4,Musical
19580,Monty Python'S Spamalot,2009,1,4,Musical
19581,Pal Joey,2009,1,4,Musical
19582,Shrek The Musical,2009,1,4,Musical
19584,South Pacific,2009,1,4,Musical
19586,Spring Awakening,2009,1,4,Musical
19589,The Lion King,2009,1,4,Musical
19590,The Little Mermaid,2009,1,4,Musical
19591,The Phantom Of The Opera,2009,1,4,Musical
19592,Wicked,2009,1,4,Musical
19596,Avenue Q,2009,1,11,Musical
19597,Billy Elliot: The Musical,2009,1,11,Musical
19598,Chicago,2009,1,11,Musical
19600,Gypsy '08,2009,1,11,Musical
19602,In The Heights,2009,1,11,Musical
19603,Jersey Boys,2009,1,11,Musical
19604,Mamma Mia!,2009,1,11,Musical
19605,Mary Poppins,2009,1,11,Musical
19606,Monty Python'S Spamalot,2009,1,11,Musical
19607,Pal Joey,2009,1,11,Musical
19608,Shrek The Musical,2009,1,11,Musical
19609,South Pacific,2009,1,11,Musical
19611,Spring Awakening,2009,1,11,Musical
19613,The Lion King,2009,1,11,Musical
19614,The Little Mermaid,2009,1,11,Musical
19615,The Phantom Of The Opera,2009,1,11,Musical
19616,Wicked,2009,1,11,Musical
19618,Avenue Q,2009,1,18,Musical
19619,Billy Elliot: The Musical,2009,1,18,Musical
19620,Chicago,2009,1,18,Musical
19623,In The Heights,2009,1,18,Musical
19624,Jersey Boys,2009,1,18,Musical
19625,Mamma Mia!,2009,1,18,Musical
19626,Mary Poppins,2009,1,18,Musical
19627,Pal Joey,2009,1,18,Musical
19628,Shrek The Musical,2009,1,18,Musical
19630,South Pacific,2009,1,18,Musical
19632,Spring Awakening,2009,1,18,Musical
19634,The Lion King,2009,1,18,Musical
19635,The Little Mermaid,2009,1,18,Musical
19636,The Phantom Of The Opera,2009,1,18,Musical
19637,Wicked,2009,1,18,Musical
19639,Avenue Q,2009,1,25,Musical
19640,Billy Elliot: The Musical,2009,1,25,Musical
19641,Chicago,2009,1,25,Musical
19644,In The Heights,2009,1,25,Musical
19645,Jersey Boys,2009,1,25,Musical
19646,Mamma Mia!,2009,1,25,Musical
19647,Mary Poppins,2009,1,25,Musical
19648,Pal Joey,2009,1,25,Musical
19649,Shrek The Musical,2009,1,25,Musical
19651,South Pacific,2009,1,25,Musical
19655,The Lion King,2009,1,25,Musical
19656,The Little Mermaid,2009,1,25,Musical
19657,The Phantom Of The Opera,2009,1,25,Musical
19658,Wicked,2009,1,25,Musical
19661,Avenue Q,2009,2,1,Musical
19662,Billy Elliot: The Musical,2009,2,1,Musical
19663,Chicago,2009,2,1,Musical
19666,In The Heights,2009,2,1,Musical
19667,Jersey Boys,2009,2,1,Musical
19668,Mamma Mia!,2009,2,1,Musical
19669,Mary Poppins,2009,2,1,Musical
19670,Pal Joey,2009,2,1,Musical
19671,Shrek The Musical,2009,2,1,Musical
19673,South Pacific,2009,2,1,Musical
19677,The Lion King,2009,2,1,Musical
19678,The Little Mermaid,2009,2,1,Musical
19679,The Phantom Of The Opera,2009,2,1,Musical
19680,Wicked,2009,2,1,Musical
19683,Avenue Q,2009,2,8,Musical
19684,Billy Elliot: The Musical,2009,2,8,Musical
19685,Chicago,2009,2,8,Musical
19689,In The Heights,2009,2,8,Musical
19690,Jersey Boys,2009,2,8,Musical
19691,Mamma Mia!,2009,2,8,Musical
19692,Mary Poppins,2009,2,8,Musical
19693,Pal Joey,2009,2,8,Musical
19694,Shrek The Musical,2009,2,8,Musical
19695,South Pacific,2009,2,8,Musical
19699,The Lion King,2009,2,8,Musical
19700,The Little Mermaid,2009,2,8,Musical
19701,The Phantom Of The Opera,2009,2,8,Musical
19702,The Story Of My Life,2009,2,8,Musical
19703,Wicked,2009,2,8,Musical
19707,Avenue Q,2009,2,15,Musical
19708,Billy Elliot: The Musical,2009,2,15,Musical
19709,Chicago,2009,2,15,Musical
19712,In The Heights,2009,2,15,Musical
19713,Jersey Boys,2009,2,15,Musical
19714,Mamma Mia!,2009,2,15,Musical
19715,Mary Poppins,2009,2,15,Musical
19716,Pal Joey,2009,2,15,Musical
19717,Shrek The Musical,2009,2,15,Musical
19718,South Pacific,2009,2,15,Musical
19722,The Lion King,2009,2,15,Musical
19723,The Little Mermaid,2009,2,15,Musical
19724,The Phantom Of The Opera,2009,2,15,Musical
19725,The Story Of My Life,2009,2,15,Musical
19726,Wicked,2009,2,15,Musical
19730,Avenue Q,2009,2,22,Musical
19731,Billy Elliot: The Musical,2009,2,22,Musical
19732,Chicago,2009,2,22,Musical
19735,In The Heights,2009,2,22,Musical
19736,Jersey Boys,2009,2,22,Musical
19737,Mamma Mia!,2009,2,22,Musical
19738,Mary Poppins,2009,2,22,Musical
19739,Pal Joey,2009,2,22,Musical
19740,Shrek The Musical,2009,2,22,Musical
19741,South Pacific,2009,2,22,Musical
19745,The Lion King,2009,2,22,Musical
19746,The Little Mermaid,2009,2,22,Musical
19747,The Phantom Of The Opera,2009,2,22,Musical
19748,The Story Of My Life,2009,2,22,Musical
19749,Wicked,2009,2,22,Musical
19753,Avenue Q,2009,3,1,Musical
19754,Billy Elliot: The Musical,2009,3,1,Musical
19756,Chicago,2009,3,1,Musical
19761,In The Heights,2009,3,1,Musical
19762,Jersey Boys,2009,3,1,Musical
19763,Mamma Mia!,2009,3,1,Musical
